fact_id,fund_type_name,table_group_name,metric_name,is_subcategory,value_unit,quarter,date,year,month,fin_year,quarter_label,value
28704,"All Funds","Performance Ratios","Administration and operating expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,682.00
28703,"All Funds","Performance Ratios","Administration and operating expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,682.00
4377,"All Funds","Financial Performance","Administration and operating expenses",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,682.00
4378,"All Funds","Financial Performance","Administration and operating expenses",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,682.00
2138,"All Funds","Financial Performance","Benefit payments",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,8460.00
2137,"All Funds","Financial Performance","Benefit payments",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,8460.00
28023,"All Funds","Performance Ratios","Cash flow adjusted net assets",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,462205.00
28024,"All Funds","Performance Ratios","Cash flow adjusted net assets",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,462205.00
1365,"All Funds","Financial Performance","Contribution tax and surcharge",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,1041.00
1366,"All Funds","Financial Performance","Contribution tax and surcharge",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,1041.00
342,"All Funds","Financial Performance",Employer,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,8381.00
341,"All Funds","Financial Performance",Employer,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,8381.00
4717,"All Funds","Financial Performance","Income tax expense/benefit",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,767.00
28874,"All Funds","Performance Ratios","Income tax expense/benefit",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,767.00
28873,"All Funds","Performance Ratios","Income tax expense/benefit",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,767.00
4718,"All Funds","Financial Performance","Income tax expense/benefit",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,767.00
28363,"All Funds","Performance Ratios","Investment expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,275.00
28364,"All Funds","Performance Ratios","Investment expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,275.00
4038,"All Funds","Financial Performance","Investment expenses",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,275.00
4037,"All Funds","Financial Performance","Investment expenses",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,275.00
3427,"All Funds","Financial Performance","Investment income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,27397.00
3428,"All Funds","Financial Performance","Investment income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,27397.00
28194,"All Funds","Performance Ratios","Investment income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,27397.00
28193,"All Funds","Performance Ratios","Investment income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,27397.00
3598,"All Funds","Financial Performance","Investment income after impairment expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,5078.00
3597,"All Funds","Financial Performance","Investment income after impairment expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,5078.00
3087,"All Funds","Financial Performance",Inward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,148.00
1797,"All Funds","Financial Performance",Inward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,9064.00
1798,"All Funds","Financial Performance",Inward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,9064.00
3088,"All Funds","Financial Performance",Inward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,148.00
2308,"All Funds","Financial Performance","Lump sums",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,5890.00
2307,"All Funds","Financial Performance","Lump sums",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,5890.00
795,"All Funds","Financial Performance",Member,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,4665.00
796,"All Funds","Financial Performance",Member,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,4665.00
27683,"All Funds","Performance Ratios","Net assets at beginning of the period",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,459478.00
27684,"All Funds","Performance Ratios","Net assets at beginning of the period",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,459478.00
2,"All Funds","Financial Performance","Net assets at the beginning of the period",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,459478.00
1,"All Funds","Financial Performance","Net assets at the beginning of the period",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,459478.00
5397,"All Funds","Financial Performance","Net assets at the end of the quarter",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,491615.00
5398,"All Funds","Financial Performance","Net assets at the end of the quarter",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,491615.00
1536,"All Funds","Financial Performance","Net benefit transfers",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2098.00
1535,"All Funds","Financial Performance","Net benefit transfers",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2098.00
27854,"All Funds","Performance Ratios","Net cash flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,5453.00
27853,"All Funds","Performance Ratios","Net cash flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,5453.00
2747,"All Funds","Financial Performance","Net contribution flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,6685.00
2748,"All Funds","Financial Performance","Net contribution flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,6685.00
4548,"All Funds","Financial Performance","Net earnings",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,26509.00
4547,"All Funds","Financial Performance","Net earnings",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,26509.00
4887,"All Funds","Financial Performance","Net earnings after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,25742.00
4888,"All Funds","Financial Performance","Net earnings after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,25742.00
29043,"All Funds","Performance Ratios","Net earnings after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,25742.00
29044,"All Funds","Performance Ratios","Net earnings after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,25742.00
2918,"All Funds","Financial Performance","Net insurance flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,-191.00
2917,"All Funds","Financial Performance","Net insurance flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,-191.00
5057,"All Funds","Financial Performance","Net operating performance after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,31195.00
5058,"All Funds","Financial Performance","Net operating performance after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,31195.00
4208,"All Funds","Financial Performance","Operating income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,70.00
4207,"All Funds","Financial Performance","Operating income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,70.00
28534,"All Funds","Performance Ratios","Operating income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,70.00
28533,"All Funds","Performance Ratios","Operating income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,70.00
5227,"All Funds","Financial Performance","Other changes",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,942.00
5228,"All Funds","Financial Performance","Other changes",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,942.00
1968,"All Funds","Financial Performance",Outward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,6966.00
3258,"All Funds","Financial Performance",Outward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,339.00
3257,"All Funds","Financial Performance",Outward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,339.00
1967,"All Funds","Financial Performance",Outward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,6966.00
2477,"All Funds","Financial Performance",Pensions,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2570.00
2478,"All Funds","Financial Performance",Pensions,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2570.00
29213,"All Funds","Performance Ratios","Rate of Return (%)",0,%,"Dec 2004",2004-12-01,2004,12,2005,Q2,0.06
29214,"All Funds","Performance Ratios","Rate of Return (%)",0,%,"Dec 2004",2004-12-01,2004,12,2005,Q2,0.06
171,"All Funds","Financial Performance","Total contributions",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,13047.00
172,"All Funds","Financial Performance","Total contributions",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,13047.00
3768,"All Funds","Financial Performance","Total gains/losses on investments",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,22319.00
3767,"All Funds","Financial Performance","Total gains/losses on investments",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,22319.00
30536,Corporate,"Performance Ratios","Administration and operating expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,35.00
30535,Corporate,"Performance Ratios","Administration and operating expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,35.00
9944,Corporate,"Financial Performance","Administration and operating expenses",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,35.00
9943,Corporate,"Financial Performance","Administration and operating expenses",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,35.00
7703,Corporate,"Financial Performance","Benefit payments",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,240.00
7704,Corporate,"Financial Performance","Benefit payments",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,240.00
29855,Corporate,"Performance Ratios","Cash flow adjusted net assets",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,39525.00
29856,Corporate,"Performance Ratios","Cash flow adjusted net assets",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,39525.00
6932,Corporate,"Financial Performance","Contribution tax and surcharge",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,112.00
6931,Corporate,"Financial Performance","Contribution tax and surcharge",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,112.00
5907,Corporate,"Financial Performance",Employer,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,809.00
5908,Corporate,"Financial Performance",Employer,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,809.00
10284,Corporate,"Financial Performance","Income tax expense/benefit",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,112.00
10283,Corporate,"Financial Performance","Income tax expense/benefit",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,112.00
30705,Corporate,"Performance Ratios","Income tax expense/benefit",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,112.00
30706,Corporate,"Performance Ratios","Income tax expense/benefit",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,112.00
30196,Corporate,"Performance Ratios","Investment expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,46.00
30195,Corporate,"Performance Ratios","Investment expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,46.00
9604,Corporate,"Financial Performance","Investment expenses",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,46.00
9603,Corporate,"Financial Performance","Investment expenses",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,46.00
8993,Corporate,"Financial Performance","Investment income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2433.00
30026,Corporate,"Performance Ratios","Investment income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2433.00
30025,Corporate,"Performance Ratios","Investment income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2433.00
8994,Corporate,"Financial Performance","Investment income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2433.00
9164,Corporate,"Financial Performance","Investment income after impairment expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,471.00
9163,Corporate,"Financial Performance","Investment income after impairment expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,471.00
8653,Corporate,"Financial Performance",Inward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,15.00
7363,Corporate,"Financial Performance",Inward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,186.00
7364,Corporate,"Financial Performance",Inward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,186.00
8654,Corporate,"Financial Performance",Inward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,15.00
7874,Corporate,"Financial Performance","Lump sums",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,174.00
7873,Corporate,"Financial Performance","Lump sums",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,174.00
6361,Corporate,"Financial Performance",Member,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,60.00
6362,Corporate,"Financial Performance",Member,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,60.00
29515,Corporate,"Performance Ratios","Net assets at beginning of the period",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,39567.00
29516,Corporate,"Performance Ratios","Net assets at beginning of the period",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,39567.00
5567,Corporate,"Financial Performance","Net assets at the beginning of the period",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,39567.00
5568,Corporate,"Financial Performance","Net assets at the beginning of the period",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,39567.00
10964,Corporate,"Financial Performance","Net assets at the end of the quarter",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,41560.00
10963,Corporate,"Financial Performance","Net assets at the end of the quarter",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,41560.00
7101,Corporate,"Financial Performance","Net benefit transfers",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,-603.00
7102,Corporate,"Financial Performance","Net benefit transfers",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,-603.00
29686,Corporate,"Performance Ratios","Net cash flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,-84.00
29685,Corporate,"Performance Ratios","Net cash flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,-84.00
8314,Corporate,"Financial Performance","Net contribution flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,26.00
8313,Corporate,"Financial Performance","Net contribution flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,26.00
10113,Corporate,"Financial Performance","Net earnings",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2358.00
10114,Corporate,"Financial Performance","Net earnings",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2358.00
10454,Corporate,"Financial Performance","Net earnings after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2246.00
30876,Corporate,"Performance Ratios","Net earnings after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2246.00
30875,Corporate,"Performance Ratios","Net earnings after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2246.00
10453,Corporate,"Financial Performance","Net earnings after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2246.00
8483,Corporate,"Financial Performance","Net insurance flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2.00
8484,Corporate,"Financial Performance","Net insurance flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2.00
10624,Corporate,"Financial Performance","Net operating performance after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2162.00
10623,Corporate,"Financial Performance","Net operating performance after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2162.00
9773,Corporate,"Financial Performance","Operating income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,6.00
9774,Corporate,"Financial Performance","Operating income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,6.00
30365,Corporate,"Performance Ratios","Operating income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,6.00
30366,Corporate,"Performance Ratios","Operating income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,6.00
10793,Corporate,"Financial Performance","Other changes",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,-169.00
10794,Corporate,"Financial Performance","Other changes",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,-169.00
7534,Corporate,"Financial Performance",Outward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,789.00
8824,Corporate,"Financial Performance",Outward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,13.00
7533,Corporate,"Financial Performance",Outward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,789.00
8823,Corporate,"Financial Performance",Outward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,13.00
8043,Corporate,"Financial Performance",Pensions,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,67.00
8044,Corporate,"Financial Performance",Pensions,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,67.00
31046,Corporate,"Performance Ratios","Rate of Return (%)",0,%,"Dec 2004",2004-12-01,2004,12,2005,Q2,0.06
31045,Corporate,"Performance Ratios","Rate of Return (%)",0,%,"Dec 2004",2004-12-01,2004,12,2005,Q2,0.06
5738,Corporate,"Financial Performance","Total contributions",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,869.00
5737,Corporate,"Financial Performance","Total contributions",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,869.00
9333,Corporate,"Financial Performance","Total gains/losses on investments",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,1962.00
9334,Corporate,"Financial Performance","Total gains/losses on investments",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,1962.00
32356,Industry,"Performance Ratios","Administration and operating expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,127.00
32355,Industry,"Performance Ratios","Administration and operating expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,127.00
15449,Industry,"Financial Performance","Administration and operating expenses",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,127.00
15450,Industry,"Financial Performance","Administration and operating expenses",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,127.00
13238,Industry,"Financial Performance","Benefit payments",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,626.00
13237,Industry,"Financial Performance","Benefit payments",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,626.00
31683,Industry,"Performance Ratios","Cash flow adjusted net assets",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,92166.00
31684,Industry,"Performance Ratios","Cash flow adjusted net assets",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,92166.00
12475,Industry,"Financial Performance","Contribution tax and surcharge",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,403.00
12476,Industry,"Financial Performance","Contribution tax and surcharge",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,403.00
11470,Industry,"Financial Performance",Employer,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2809.00
11469,Industry,"Financial Performance",Employer,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2809.00
15785,Industry,"Financial Performance","Income tax expense/benefit",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,267.00
32524,Industry,"Performance Ratios","Income tax expense/benefit",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,267.00
32523,Industry,"Performance Ratios","Income tax expense/benefit",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,267.00
15786,Industry,"Financial Performance","Income tax expense/benefit",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,267.00
32019,Industry,"Performance Ratios","Investment expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,82.00
32020,Industry,"Performance Ratios","Investment expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,82.00
15114,Industry,"Financial Performance","Investment expenses",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,82.00
15113,Industry,"Financial Performance","Investment expenses",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,82.00
14511,Industry,"Financial Performance","Investment income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,5941.00
14512,Industry,"Financial Performance","Investment income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,5941.00
31852,Industry,"Performance Ratios","Investment income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,5941.00
31851,Industry,"Performance Ratios","Investment income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,5941.00
14680,Industry,"Financial Performance","Investment income after impairment expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,1296.00
14679,Industry,"Financial Performance","Investment income after impairment expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,1296.00
12901,Industry,"Financial Performance",Inward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,1209.00
14175,Industry,"Financial Performance",Inward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,53.00
14176,Industry,"Financial Performance",Inward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,53.00
12902,Industry,"Financial Performance",Inward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,1209.00
13406,Industry,"Financial Performance","Lump sums",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,558.00
13405,Industry,"Financial Performance","Lump sums",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,558.00
11915,Industry,"Financial Performance",Member,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,313.00
11916,Industry,"Financial Performance",Member,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,313.00
31347,Industry,"Performance Ratios","Net assets at beginning of the period",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,90893.00
31348,Industry,"Performance Ratios","Net assets at beginning of the period",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,90893.00
11134,Industry,"Financial Performance","Net assets at the beginning of the period",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,90893.00
11133,Industry,"Financial Performance","Net assets at the beginning of the period",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,90893.00
16457,Industry,"Financial Performance","Net assets at the end of the quarter",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,99197.00
16458,Industry,"Financial Performance","Net assets at the end of the quarter",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,99197.00
12644,Industry,"Financial Performance","Net benefit transfers",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,533.00
12643,Industry,"Financial Performance","Net benefit transfers",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,533.00
31516,Industry,"Performance Ratios","Net cash flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2545.00
31515,Industry,"Performance Ratios","Net cash flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2545.00
13839,Industry,"Financial Performance","Net contribution flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,3028.00
13840,Industry,"Financial Performance","Net contribution flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,3028.00
15618,Industry,"Financial Performance","Net earnings",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,5736.00
15617,Industry,"Financial Performance","Net earnings",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,5736.00
15953,Industry,"Financial Performance","Net earnings after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,5469.00
15954,Industry,"Financial Performance","Net earnings after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,5469.00
32692,Industry,"Performance Ratios","Net earnings after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,5469.00
32691,Industry,"Performance Ratios","Net earnings after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,5469.00
14008,Industry,"Financial Performance","Net insurance flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,-80.00
14007,Industry,"Financial Performance","Net insurance flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,-80.00
16121,Industry,"Financial Performance","Net operating performance after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,8014.00
16122,Industry,"Financial Performance","Net operating performance after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,8014.00
15282,Industry,"Financial Performance","Operating income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,4.00
15281,Industry,"Financial Performance","Operating income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,4.00
32187,Industry,"Performance Ratios","Operating income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,4.00
32188,Industry,"Performance Ratios","Operating income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,4.00
16289,Industry,"Financial Performance","Other changes",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,289.00
16290,Industry,"Financial Performance","Other changes",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,289.00
13070,Industry,"Financial Performance",Outward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,676.00
14344,Industry,"Financial Performance",Outward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,132.00
13069,Industry,"Financial Performance",Outward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,676.00
14343,Industry,"Financial Performance",Outward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,132.00
13573,Industry,"Financial Performance",Pensions,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,68.00
13574,Industry,"Financial Performance",Pensions,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,68.00
32860,Industry,"Performance Ratios","Rate of Return (%)",0,%,"Dec 2004",2004-12-01,2004,12,2005,Q2,0.06
32859,Industry,"Performance Ratios","Rate of Return (%)",0,%,"Dec 2004",2004-12-01,2004,12,2005,Q2,0.06
11301,Industry,"Financial Performance","Total contributions",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,3122.00
11302,Industry,"Financial Performance","Total contributions",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,3122.00
14848,Industry,"Financial Performance","Total gains/losses on investments",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,4645.00
14847,Industry,"Financial Performance","Total gains/losses on investments",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,4645.00
34166,"Public Sector","Performance Ratios","Administration and operating expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,91.00
34165,"Public Sector","Performance Ratios","Administration and operating expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,91.00
20942,"Public Sector","Financial Performance","Administration and operating expenses",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,91.00
20941,"Public Sector","Financial Performance","Administration and operating expenses",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,91.00
18729,"Public Sector","Financial Performance","Benefit payments",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2411.00
18730,"Public Sector","Financial Performance","Benefit payments",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2411.00
33493,"Public Sector","Performance Ratios","Cash flow adjusted net assets",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,113326.00
33494,"Public Sector","Performance Ratios","Cash flow adjusted net assets",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,113326.00
17968,"Public Sector","Financial Performance","Contribution tax and surcharge",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,137.00
